imdbID,Title,WatchedDate,Rating10
tt0035881,Fires Were Started,2014-04-11,6
tt0000359,L'homme à la tête en caoutchouc,2013-06-09,6
tt0035929,Gente del Po,2014-05-12,6
tt0036027,I Walked with a Zombie,2014-05-06,8
tt0360477,Circular Panorama of Electric Tower,2014-06-16,5
tt0360486,Constantine,2012-10-20,5
tt0360717,King Kong,2012-10-20,6
tt0036154,Meshes of the Afternoon,2014-04-20,8
tt0361748,Inglourious Basterds,2012-10-20,5
tt0361862,The Machinist,2012-10-20,7
tt0361921,"Monkeyshines, No. 1",2016-05-13,5
tt0362227,The Terminal,2012-10-20,5
tt0036295,Red Hot Riding Hood,2014-06-15,5
tt0363060,Sharasôju,2015-05-10,6
tt0363163,Der Untergang,2012-10-20,6
tt0363235,Akarui mirai,2014-12-24,8
tt0363290,Zi hu die,2014-12-12,6
tt0036341,The Seventh Victim,2018-10-29,7
tt0036342,Shadow of a Doubt,2012-10-20,6
tt0363589,Elephant,2013-11-27,6
tt0364569,Oldeuboi,2012-05-23,9
tt0036506,Vredens dag,2018-11-19,7
tt3652526,Fuocoammare,2017-01-12,7
tt0036618,At Land,2014-04-21,6
tt0366943,Reconstruction,2015-08-10,7
tt0367594,Charlie and the Chocolate Factory,2012-10-20,6
tt0036775,Double Indemnity,2012-10-20,8
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2012-10-20,5
tt0036818,Die Feuerzangenbowle,2014-12-31,6
tt0368226,The Room,2017-12-17,4
tt0368447,The Village,2012-10-20,6
tt0036855,Gaslight,2018-08-08,7
tt3685554,Alias María,2015-07-01,8
tt0036868,The Best Years of Our Lives,2013-11-17,8
tt0036882,Grosse Freiheit Nr. 7,2014-12-05,8
tt0368891,National Treasure,2012-10-10,5
tt0369339,Collateral,2012-10-20,5
tt0036968,Jammin' the Blues,2014-04-21,6
tt0037008,Laura,2012-04-10,9
tt0037075,Ministry of Fear,2013-03-11,5
tt0037101,"Murder, My Sweet",2013-05-26,8
tt0371724,The Hitchhiker's Guide to the Galaxy,2012-10-20,5
tt0372784,Batman Begins,2012-10-20,6
tt0372824,Les choristes,2014-04-16,6
tt3732252,Ja-yu-eui eon-deok,2016-10-10,4
tt0373469,Kiss Kiss Bang Bang,2012-10-20,6
tt0037382,To Have and Have Not,2014-01-15,8
tt0373861,Die Geschichte vom weinenden Kamel,2015-08-25,6
tt0374546,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,2012-11-01,7
tt3748528,Rogue One,2017-01-08,8
tt0375063,Sideways,2013-11-29,8
tt0375233,Innocence,2015-05-16,7
tt3754502,Prometo um Dia Deixar Essa Cidade,2015-07-04,7
tt0037558,Brief Encounter,2013-07-27,9
tt0376293,Unsere Afrikareise,2013-05-16,5
tt0037630,Les dames du Bois de Boulogne,2014-04-26,6
tt0037638,Detour,2013-07-23,8
tt0376541,Closer,2012-10-20,7
tt0037674,Les enfants du paradis,2014-05-01,8
tt0376968,Vozvrashchenie,2014-12-03,9
tt0376990,"Die Wilden Kerle: Alles ist gut, solange du wild bist!",2016-06-28,3
tt0377330,Adebar,2013-05-16,5
tt0377390,Arnulf Rainer,2013-05-16,4
tt3774694,Love,2016-07-10,7
tt0377556,Bu san,2014-04-01,7
tt0037761,Hangover Square,2014-04-26,5
tt0037824,Ivan Groznyy,2014-05-30,4
tt0378384,Mosaik im Vertrauen,2013-05-16,6
tt0378544,Pause!,2013-05-16,4
tt0378717,Schwechater,2013-05-16,7
tt0037884,The Lost Weekend,2012-11-30,9
tt0037913,Mildred Pierce,2014-05-26,7
tt0037932,My Name Is Julia Ross,2013-06-10,5
tt0379352,Riarizumu no yado,2014-12-19,8
tt0379576,Vibrator,2014-11-06,8
tt3797214,Sanda,2015-07-02,7
tt0379786,Serenity,2012-10-20,5
tt0037981,La perla,2014-06-21,8
tt3799694,The Nice Guys,2016-11-30,6
tt0038057,Scarlet Street,2012-12-14,6
tt0381061,Casino Royale,2012-10-20,5
tt0381074,Mùa len trâu,2014-12-15,7
tt0381668,Sud pralad,2014-01-20,6
tt0381849,3:10 to Yuma,2012-10-20,5
tt0038206,Unter den Brücken,2014-05-12,8
tt0382308,La sombra del caminante,2015-06-16,6
tt3824458,Tangerine,2016-06-21,8
tt0382625,The Da Vinci Code,2012-10-20,5
tt0383028,"Synecdoche, New York",2012-12-24,8
tt0038348,La belle et la bête,2014-04-21,6
tt0038355,The Big Sleep,2012-10-20,7
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2014-01-26,4
tt3843088,Asha Jaoar Majhe,2015-06-28,8
tt0038455,The Dark Mirror,2013-05-29,5
tt0385002,Hooligans,2012-10-20,5
tt0038559,Gilda,2014-06-15,8
tt0038574,Great Expectations,2014-05-04,6
tt3863870,Ich bin dann mal weg,2016-12-05,5
tt0038650,It's a Wonderful Life,2012-12-25,6
tt0038669,The Killers,2013-11-06,7
tt0387055,Batalla en el cielo,2017-04-19,8
tt0038733,A Matter of Life and Death,2014-04-25,7
tt0038762,My Darling Clementine,2013-07-06,6
tt0038769,Die Mörder sind unter uns,2014-01-11,8
tt0038787,Notorious,2012-10-20,8
tt0387898,Caché,2013-03-14,9
tt0038823,Paisà,2012-11-18,6
tt0388474,Tokyo.Sora,2015-08-26,7
tt0038855,The Potted Psalm,2014-04-23,5
tt0388795,Brokeback Mountain,2013-06-29,7
tt0038885,Ritual in Transfigured Time,2014-04-21,5
tt0038890,Roma città aperta,2012-11-18,9
tt3890278,Chuang ru zhe,2015-06-28,8
tt0389052,Jiokhwa,2014-02-07,6
tt0038913,Sciuscià,2014-04-27,9
tt0389722,30 Days of Night,2012-10-20,3
tt0389790,Bee Movie,2018-04-24,5
tt3907156,Cavalo Dinheiro,2015-06-27,7
tt0039154,Anjô-ke no butôkai,2014-05-20,8
tt0039192,Black Narcissus,2013-06-14,8
tt0039224,Brute Force,2014-05-27,7
tt0393435,Light Is Calling,2015-08-30,7
tt0039372,Fear in the Night,2013-11-01,5
tt0039383,Fireworks,2014-04-23,7
tt0039417,Germania anno zero,2013-06-05,7
tt0039535,King-Size Canary,2014-06-15,6
tt0039539,Krakatit,2015-02-25,6
tt0396171,Perfume: The Story of a Murderer,2012-10-20,7
tt3962828,Im Keller,2015-09-30,8
tt0039635,Motion Painting No. 1,2018-10-16,8
tt0039651,Nagaya shinshiroku,2014-03-27,8
tt0039677,Odd Man Out,2012-09-02,9
tt0039689,Out of the Past,2012-08-29,8
tt3973198,Black Mirror: White Christmas,2017-02-19,8
tt0039737,Pursued,2013-04-07,7
tt0039739,Quai des Orfèvres,2017-02-12,6
tt0397405,Días de Santiago,2014-10-20,8
tt3975446,Krakatau,2016-03-27,6
tt0397619,Samaria,2016-10-20,7
tt0039822,Le silence de la mer,2014-04-28,6
tt0399146,A History of Violence,2012-10-20,5
tt0399201,The Island,2012-10-20,5
tt0399295,Lord of War,2012-10-20,6
tt3993894,Queen of Earth,2016-07-11,5
tt0039949,Valahol Európában,2015-02-23,6
tt4008778,Yokudô,2015-06-29,7
tt0040160,The Big Clock,2014-04-06,6
tt4016934,Ah-ga-ssi,2020-03-20,7
tt0401792,Sin City,2012-10-20,6
tt0402399,The New World,2013-02-25,6
tt4029262,Leone XIII,2016-05-23,5
tt0403386,Opus II,2014-01-29,6
tt4034228,Manchester by the Sea,2017-02-11,7
tt0040506,Key Largo,2013-02-17,6
tt0405094,Das Leben der Anderen,2012-10-29,8
tt0040522,Ladri di biciclette,2012-10-20,9
tt0040525,The Lady from Shanghai,2013-07-31,9
tt0405296,A Scanner Darkly,2012-10-20,6
tt0040536,Letter from an Unknown Woman,2014-01-17,8
tt4062536,Green Room,2018-04-26,8
tt0040636,The Naked City,2013-02-15,5
tt0407021,Los muertos,2015-06-03,6
tt0040725,The Red Shoes,2014-04-21,8
tt0407304,War of the Worlds,2012-10-20,5
tt0040737,Riso amaro,2014-04-30,8
tt0040746,Rope,2012-10-20,7
tt0040773,Senza pietà,2015-03-17,7
tt0407887,The Departed,2012-10-20,8
tt0408306,Munich,2012-10-20,6
tt0040866,La terra trema,2014-04-22,9
tt0408664,Dare mo shiranai,2014-01-24,8
tt0040872,They Live by Night,2013-11-03,6
tt0040897,The Treasure of the Sierra Madre,2012-07-28,9
tt0040917,Une si jolie petite plage,2017-02-26,8
tt0409965,Five Dedicated to Ozu,2015-11-01,5
tt0411302,Doodlebug,2014-02-26,6
tt0041154,Banshun,2013-02-03,8
tt0041399,Fängelse,2014-01-22,8
tt0000414,Uncle Josh at the Moving Picture Show,2013-12-29,5
tt0041546,Kind Hearts and Coronets,2013-08-08,7
tt4154756,Avengers: Infinity War,2019-01-26,5
tt0041593,Little Rural Riding Hood,2020-06-02,5
tt0416046,"Monkeyshines, No. 2",2016-05-13,5
tt0416320,Match Point,2014-04-28,7
tt0416449,300,2012-10-20,4
tt0041699,Nora inu,2012-05-20,8
tt0000417,Le voyage dans la lune,2012-11-30,6
tt0041719,Orphée,2014-02-28,9
tt0041721,Out-Foxed,2014-06-15,5
tt0417243,Vital,2015-02-18,6
tt0041771,Puce Moment,2014-04-23,5
tt0041842,Le sang des bêtes,2014-04-17,6
tt0041866,She Wore a Yellow Ribbon,2013-07-05,6
tt0041870,Shizukanaru kettô,2014-05-15,6
tt0041931,Stromboli (Terra di Dio),2013-09-30,8
tt0041959,The Third Man,2012-10-20,8
tt0041998,Törst,2014-05-29,7
tt4203016,Kkum-bo-da hae-mong,2015-06-29,6
tt0042041,White Heat,2013-01-03,9
tt0042046,The Window,2014-08-01,6
tt4209956,Misery Loves Company,2015-02-27,7
tt0042192,All About Eve,2012-12-26,8
tt0042208,The Asphalt Jungle,2014-11-04,8
tt0422491,L'intrus,2016-04-23,8
tt4226388,Victoria,2015-06-19,8
tt0423176,Shijie,2014-07-24,7
tt0042354,Il Cristo proibito,2015-02-25,8
tt0423866,Bin-jip,2013-09-20,8
tt0425112,Hot Fuzz,2012-10-20,3
tt0425210,Lucky Number Slevin,2012-10-20,7
tt0042530,Gun Crazy,2013-06-14,6
tt0042546,Harvey,2020-04-19,6
tt0042593,In a Lonely Place,2013-02-18,9
tt0042619,Journal d'un curé de campagne,2014-11-22,8
tt0426900,Anma to onna,2015-02-20,6
tt0042692,Luci del varietà,2012-10-20,5
tt0427219,Erkan & Stefan in Der Tod kommt krass,2018-10-11,4
tt0427312,Grizzly Man,2017-04-18,8
tt0042804,Los olvidados,2012-10-20,7
tt4285496,El abrazo de la serpiente,2015-07-04,7
tt0042871,Rabbit of Seville,2020-04-14,6
tt0042876,Rashômon,2012-03-29,9
tt4291590,Évolution,2017-03-16,8
tt4292348,Lanyu guan dian,2014-12-21,6
tt0043014,Sunset Blvd.,2012-10-20,8
tt0430447,Panorama du grand Canal pris d'un bateau,2016-04-02,6
tt0043084,Un chant d'amour,2014-01-26,7
tt0043117,Wagon Master,2020-04-29,6
tt0043132,Where the Sidewalk Ends,2012-09-03,8
tt0043265,The African Queen,2014-10-03,8
tt0043313,Bakushû,2013-10-06,8
tt0043338,Ace in the Hole,2013-06-06,8
tt0434409,V for Vendetta,2012-10-20,4
tt0043456,The Day the Earth Stood Still,2015-10-04,6
tt0435434,Suwingu gâruzu,2014-12-26,5
tt0043548,Flying Padre,2013-04-26,5
tt0435776,The White Diamond,2015-07-14,7
tt0043581,Gerald McBoing-Boing,2020-04-14,6
tt4359416,Taxi,2015-08-02,8
tt4362764,Crumbs,2017-11-24,6
tt0043686,Jeux interdits,2017-02-11,7
tt0043801,Meshi,2014-08-16,6
tt0043809,Miracolo a Milano,2015-03-01,5
tt0043892,Oyû-sama,2013-06-01,6
tt0000439,The Great Train Robbery,2013-06-09,6
tt0043924,A Place in the Sun,2013-12-20,7
tt0044000,Lo sceicco bianco,2012-08-30,5
tt0044079,Strangers on a Train,2013-02-13,9
tt0044081,A Streetcar Named Desire,2012-12-13,9
tt0044092,Surcos,2018-10-23,7
tt0044121,The Thing from Another World,2013-03-24,6
tt4418108,Nguoi truyen giong,2015-06-27,6
tt0442933,Beowulf,2012-10-20,5
tt0443131,Mujin rettô,2014-03-07,6
tt0443272,Lincoln,2013-02-12,6
tt0443274,Vantage Point,2012-10-20,5
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2012-10-20,7
tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters,2018-12-13,8
tt0443543,The Illusionist,2012-10-20,5
tt0044357,Angel Face,2012-12-07,5
tt0443649,"10,000 BC",2012-10-20,4
tt0443706,Zodiac,2018-04-28,6
tt0044391,The Bad and the Beautiful,2013-04-07,7
tt0445336,Du levande,2014-12-14,6
tt0445760,Tian bian yi duo yun,2014-12-14,8
tt0446009,Neues vom Wixxer,2012-10-20,6
tt0000447,Life of an American Fireman,2014-07-12,6
tt0044706,High Noon,2012-08-03,8
tt0044741,Ikiru,2012-10-20,8
tt0044745,Inazuma,2015-01-03,6
tt0448157,Hancock,2012-10-20,5
tt0044837,Limelight,2020-05-24,8
tt0044953,The Naked Spur,2013-04-06,7
tt0044954,The Narrow Margin,2013-11-02,6
tt0044958,Neighbours,2013-04-21,6
tt0450259,Blood Diamond,2012-10-20,6
tt0450385,1408,2012-10-20,5
tt0045061,The Quiet Man,2020-04-13,5
tt0451094,Chinjeolhan geumjassi,2014-09-04,6
tt0045112,Saikaku ichidai onna,2014-03-27,8
tt4511484,Traum (Sueño),2016-05-18,4
tt0045152,Singin' in the Rain,2014-10-26,5
tt0045251,The Tragedy of Othello: The Moor of Venice,2020-05-24,8
tt0045274,Umberto D.,2013-06-07,9
tt0045361,Él,2014-01-25,6
tt0453795,Niu pi,2014-12-15,6
tt4538072,Black Mirror: San Junipero,2017-02-19,8
tt0454065,La antena,2016-05-09,7
tt0045465,99 River Street,2013-11-01,7
tt0454876,Life of Pi,2013-03-18,6
tt0454994,Akt-Skulpturen. Studienfilm für bildende Künstler,2016-05-18,6
tt0000455,Le mélomane,2016-05-30,6
tt0045555,The Big Heat,2012-11-04,8
tt4558396,Egon Schiele: Tod und Mädchen,2016-11-18,6
tt0045595,O Cangaceiro,2015-06-16,8
tt0456149,Moartea domnului Lãzãrescu,2016-03-21,7
tt0456396,L'enfant,2017-04-27,8
tt0045673,Daybreak Express,2014-06-30,6
tt0456873,Kamyu nante shiranai,2014-12-21,6
tt0045708,Duck Amuck,2013-06-11,7
tt0045731,Entotsu no mieru basho,2014-10-31,8
tt0457430,El laberinto del fauno,2014-12-01,6
tt0457939,The Holiday,2016-12-01,5
tt0045848,Gycklarnas afton,2013-04-11,9
tt0045877,The Hitch-Hiker,2013-03-30,5
tt0459380,Go West,2015-11-09,5
tt0046004,Little Fugitive,2016-04-18,8
tt0046022,Madame de...,2014-01-19,7
tt0460480,Juventude em Marcha,2014-05-15,6
tt0460829,Inland Empire,2014-10-26,7
tt0046187,Pickup on South Street,2013-10-24,6
tt0046250,Roman Holiday,2017-04-17,6
tt0462538,The Simpsons Movie,2012-10-20,5
tt0046268,Le salaire de la peur,2014-10-02,8
tt0046303,Shane,2020-05-07,6
tt0046341,Il sole negli occhi,2015-02-26,7
tt0046345,Sommaren med Monika,2015-04-06,8
tt0046359,Stalag 17,2020-04-20,8
tt0046384,The Sun Shines Bright,2020-05-29,6
tt0046408,The Tell-Tale Heart,2020-04-14,7
tt0046438,Tôkyô monogatari,2012-10-14,9
tt0046478,Ugetsu monogatari,2013-03-08,9
tt0046487,Les vacances de Monsieur Hulot,2014-10-29,7
tt0000465,Le royaume des fées,2014-11-03,4
tt0046511,Viaggio in Italia,2014-07-27,7
tt0046521,I vitelloni,2012-09-04,8
tt0465234,National Treasure: Book of Secrets,2012-10-20,5
tt0466399,Ten Canoes,2015-07-19,6
tt0466713,Kein Bund fürs Leben,2014-10-29,4
tt0046750,Bangiku,2014-03-13,7
tt0468492,Gwoemul,2018-10-28,7
tt0046851,Chikamatsu monogatari,2013-05-14,6
tt0468569,The Dark Knight,2012-10-20,8
tt0046876,Creature from the Black Lagoon,2014-10-02,5
tt0046911,Les diaboliques,2013-03-29,8
tt0046912,Dial M for Murder,2012-10-20,6
tt0469146,The Mysterious Geographic Explorations of Jasper Morello,2016-04-14,7
tt0469494,There Will Be Blood,2011-04-30,9
tt4705224,The Exquisite Corpus,2018-10-16,6
tt0000471,Uncle Tom's Cabin,2014-07-12,4
tt0047136,Johnny Guitar,2013-04-07,8
tt0047172,Die letzte Brücke,2018-10-17,7
tt0472043,Apocalypto,2012-10-20,7
tt0047296,On the Waterfront,2012-10-20,8
tt0473483,Frakchi,2015-01-15,6
tt0047396,Rear Window,2012-10-20,8
tt0047445,Sanshô dayû,2013-03-14,8
tt0047478,Shichinin no samurai,2012-09-17,9
tt0047528,La strada,2012-10-20,9
tt0475290,"Hail, Caesar!",2016-03-24,6
tt0047573,Them!,2013-03-24,6
tt0475730,Son smeshnogo cheloveka,2014-06-26,8
tt0047682,Yama no oto,2013-06-04,6
tt0477347,Night at the Museum,2014-01-27,5
tt0477348,No Country for Old Men,2011-09-23,10
tt0477731,Sang sattawat,2014-09-19,7
tt0047811,All That Heaven Allows,2013-06-15,8
tt0047821,Le amiche,2015-02-28,7
tt0478304,The Tree of Life,2012-06-06,10
tt0478331,Workingman's Death,2017-04-23,8
tt0047876,Il bidone,2012-10-20,9
tt0047892,Bob le flambeur,2014-11-01,6
tt0047937,Chiyari Fuji,2014-09-24,7
tt0048021,Du rififi chez les hommes,2020-04-09,8
tt0480249,I Am Legend,2012-10-20,5
tt0048037,Ensayo de un crimen,2014-06-26,6
tt0482571,The Prestige,2012-10-20,8
tt0048261,Kiss Me Deadly,2013-03-29,8
tt0048280,Lady and the Tramp,2014-08-16,6
tt0048281,The Ladykillers,2020-04-08,7
tt0482987,Hamaca paraguaya,2015-06-07,6
tt0483058,A Man and His Dog Out for Air,2015-03-07,4
tt0048363,Les maîtres fous,2015-04-12,5
tt0048387,Moonfleet,2020-04-07,6
tt0048394,Muerte de un ciclista,2014-06-25,6
tt0048424,The Night of the Hunter,2012-10-20,7
tt0048434,Nuit et brouillard,2014-01-25,8
tt0048452,Ordet,2014-04-19,6
tt0048473,Pather Panchali,2012-12-18,7
tt0048545,Rebel Without a Cause,2012-11-30,8
tt0048572,"Rio, 40 Graus",2016-05-03,5
tt0048610,Shin Heike monogatari,2013-05-14,6
tt0048641,Sommarnattens leende,2013-06-25,7
tt0486822,Disturbia,2012-10-20,5
tt0048757,Ukigumo,2013-08-07,7
tt0000488,The Land Beyond the Sunset,2014-06-17,5
tt0048820,Yôkihi,2014-03-25,5
tt0488905,Izgnanie,2015-01-18,7
tt0048933,Akasen chitai,2014-01-29,7
tt0048956,Aparajito,2013-07-30,8
tt0048980,Le ballon rouge,2013-10-03,6
tt0049010,Bigger Than Life,2013-03-13,8
tt0049012,Biruma no tategoto,2014-03-20,8
tt4901304,Bei xi mo shou,2016-06-22,7
tt0049043,Calle Mayor,2016-02-01,6
tt0049068,E o kaku kodomotachi: jidôga o rikai suru tame ni,2014-12-28,6
tt0491399,Haze,2014-10-08,5
tt0049223,Forbidden Planet,2020-04-14,7
tt0049261,Giant,2013-07-12,7
tt4929038,O Ornitólogo,2017-01-12,6
tt0493393,Ashes and Snow,2017-04-24,6
tt0049366,Invasion of the Body Snatchers,2013-10-09,6
tt0049406,The Killing,2012-04-03,8
tt4954522,Grave,2018-04-02,7
tt0495629,Stadt in Flammen,2018-10-16,5
tt0497137,Ssa-i-bo-geu-ji-man-gwen-chan-a,2018-12-13,7
tt0049730,The Searchers,2012-10-20,7
tt4975722,Moonlight,2017-03-11,8
tt0497876,46-okunen no koi,2014-07-15,8
tt0498380,Letters from Iwo Jima,2012-10-20,6
tt0049843,There's Always Tomorrow,2014-09-29,6
tt0498567,Samâ taimu mashin burûsu,2015-09-28,6
tt0049869,Toute la mémoire du monde,2014-06-28,7
tt0000499,Le voyage à travers l'impossible,2014-07-05,6
tt0049902,Un condamné à mort s'est échappé ou Le vent souffle où il veut,2013-06-11,8
tt0499101,Der freie Wille,2016-03-05,8
tt0499549,Avatar,2012-10-20,5
tt4995790,The Square,2018-01-01,8
tt0049966,Written on the Wind,2015-04-22,8
tt4997398,Bibi & Tina: Mädchen gegen Jungs,2017-07-25,4
tt0000005,Blacksmith Scene,2014-08-14,5
tt0050083,12 Angry Men,2012-10-20,9
tt0050105,An Affair to Remember,2018-10-27,6
tt0050162,Bakumatsu taiyôden,2014-03-21,7
tt0050212,The Bridge on the River Kwai,2012-10-20,8
tt0050231,La casa del ángel,2015-05-23,8
tt5027774,"Three Billboards Outside Ebbing, Missouri",2018-04-02,7
tt0050296,Decision at Sundown,2018-11-12,6
tt0050359,Eroica,2016-04-04,7
tt0050371,A Face in the Crowd,2018-11-09,8
tt0050407,Forty Guns,2018-11-10,8
tt0050458,Il grido,2018-11-12,8
tt5052448,Get Out,2020-05-27,8
tt0050534,A Chairy Tale,2016-04-02,5
tt0050539,The Incredible Shrinking Man,2014-09-28,6
tt0050585,Kanal,2016-04-02,7
tt0050612,Kuchizuke,2013-09-21,8
tt0050613,Kumonosu-jô,2012-10-20,8
tt0050634,Letyat zhuravli,2014-11-27,9
tt0050699,Men in War,2018-11-11,6
tt0050706,Mon oncle,2017-12-05,7
tt0050746,"Nachts, wenn der Teufel kam",2014-09-23,7
tt0050762,Ni liv,2015-06-10,7
tt0050766,Night of the Demon,2014-09-30,7
tt0005078,The Cheat,2013-12-24,5
tt0050782,Le notti bianche,2015-02-27,7
tt0050783,Le notti di Cabiria,2012-10-20,6
tt0050825,Paths of Glory,2010-06-03,8
tt0050976,Det sjunde inseglet,2012-03-25,8
tt0050986,Smultronstället,2012-07-12,9
tt0051036,Sweet Smell of Success,2013-01-28,9
tt5104604,Isle of Dogs,2018-08-03,7
tt0051055,The Tarnished Angels,2018-11-10,8
tt0051093,Tôkyô boshoku,2014-11-29,8
tt0051189,"What's Opera, Doc?",2018-11-19,6
tt0051201,Witness for the Prosecution,2020-04-21,8
tt0051207,The Wrong Man,2013-03-25,6
tt0051224,Zimowy zmierzch,2016-03-22,7
tt5131788,Milky Way Is Our Galaxy,2016-11-30,5
tt0051365,Ansiktet,2013-04-13,7
tt0051372,Araya,2015-05-29,7
tt0051378,Ascenseur pour l'échafaud,2012-10-20,8
tt0051390,Bab el hadid,2014-06-21,6
tt0051404,Le beau Serge,2013-08-10,8
tt0051525,The Defiant Ones,2017-12-08,8
tt0051554,Dracula,2018-10-27,7
tt0051569,De dødes tjern,2014-06-30,6
tt0051588,Es geschah am hellichten Tag,2014-05-11,7
tt0051634,Free Radicals,2014-02-07,4
tt0051693,H-8...,2015-09-30,8
tt0051720,Higanbana,2014-03-30,6
tt0051792,Jalsaghar,2014-10-30,6
tt0051808,Kakushi-toride no san-akunin,2012-10-21,6
tt0051834,Kyojin to gangu,2013-10-15,6
tt0051899,Man of the West,2020-04-11,6
tt0051959,Murder by Contract,2014-07-31,8
tt0051983,Nazarín,2014-06-20,7
tt0052016,Nusumareta yokujô,2013-10-22,5
tt0052017,Nära livet,2015-04-08,7
tt0052080,Popiól i diament,2014-07-25,6
tt5215952,Gok-seong,2016-10-07,6
tt0052216,I soliti ignoti,2015-03-01,8
tt0052218,Some Came Running,2017-12-10,8
tt0052311,Touch of Evil,2012-10-20,10
tt0052357,Vertigo,2012-06-12,9
tt0000524,New York Subway,2016-04-05,6
tt0052540,Ai to kibô no machi,2013-08-06,7
tt0052556,Les amants,2017-02-07,6
tt0052561,Anatomy of a Murder,2020-05-08,8
tt0052566,Ankoku no ryoken,2013-11-05,7
tt0052572,Apur Sansar,2020-03-13,7
tt0052600,Ballada o soldate,2014-12-02,7
tt0052747,Dokuritsu gurentai,2015-01-02,8
tt0052852,Glas,2014-06-13,6
tt0052893,Hiroshima mon amour,2012-10-20,9
tt0052918,Imitation of Life,2013-06-14,8
tt0052923,India: Matri Bhumi,2014-07-07,6
tt0052939,Jakten,2014-09-25,7
tt0053106,Neotpravlennoe pismo,2014-06-05,8
tt0053121,Nobi,2015-09-30,9
tt0053125,North by Northwest,2013-02-20,9
tt0053133,Odds Against Tomorrow,2014-09-16,6
tt0053134,Ohayô,2014-02-21,8
tt0053168,Pickpocket,2013-04-15,7
tt0053176,Pociag,2016-03-08,7
tt0053198,Les quatre cents coups,2012-06-25,8
tt0053221,Rio Bravo,2014-06-05,7
tt0053270,Shadows,2013-11-21,6
tt0053285,Sleeping Beauty,2013-08-02,6
tt0053291,Some Like It Hot,2013-11-29,6
tt0053306,Sterne,2015-11-03,8
tt0053317,Sudba cheloveka,2016-02-13,8
tt0053390,Ukikusa,2012-05-26,8
tt0053459,Les yeux sans visage,2013-05-05,8
tt0053472,À bout de souffle,2012-06-04,9
tt0053577,Obaltan,2014-10-23,8
tt0053579,Akibiyori,2013-05-09,6
tt0053604,The Apartment,2013-04-16,8
tt0053619,L'avventura,2012-12-07,9
tt0053643,Il bell'Antonio,2015-02-28,7
tt0053666,Les bonnes femmes,2015-08-07,8
tt0053746,Dama s sobachkoy,2015-12-13,7
tt0053779,La dolce vita,2012-07-30,10
tt0053876,Rokudenashi,2013-10-10,6
tt0053976,Jungfrukällan,2013-04-11,8
tt0053989,Kawaita mizuumi,2013-10-08,7
tt0054042,Macario,2016-05-05,8
tt0054056,La maleta,2016-05-01,6
tt0054073,Meghe Dhaka Tara,2014-06-09,5
tt0054122,Nihon no yoru to kiri,2013-10-07,8
tt0054130,La notte,2015-04-05,9
tt0054144,Onna ga kaidan wo agaru toki,2013-05-02,8
tt0054159,Pasazerka,2014-07-27,6
tt0054167,Peeping Tom,2013-04-01,9
tt0054189,Plein soleil,2015-05-14,8
tt0054215,Psycho,2012-03-06,9
tt0054225,La ragazza con la valigia,2016-03-05,6
tt0054248,Rocco e i suoi fratelli,2015-03-18,8
tt0054269,Saturday Night and Sunday Morning,2013-09-26,8
tt0054270,The Savage Eye,2020-06-08,7
tt0054286,Seishun zankoku monogatari,2013-10-14,8
tt0054366,Taiyô no hakaba,2013-10-12,6
tt0054389,Tirez sur le pianiste,2014-11-16,9
tt0054407,Le trou,2017-02-03,8
tt0054495,Zezowate szczescie,2016-04-05,6
tt0054599,Accattone,2013-06-05,8
tt0054632,L'année dernière à Marienbad,2012-10-26,10
tt0054665,Baron Prásil,2015-08-31,6
tt0054687,Blast of Silence,2013-04-27,6
tt0054698,Breakfast at Tiffany's,2017-04-16,6
tt0054709,Buta to gunkan,2013-10-22,8
tt0054745,Chronique d'un été (Paris 1960),2015-04-12,6
tt0054821,Le doulos,2013-04-28,8
tt0054904,Furyo shonen,2013-10-13,7
tt0054949,La guerre des boutons,2016-05-21,6
tt5497778,Black Mirror: Nosedive,2017-02-19,7
tt0054997,The Hustler,2012-10-20,9
tt0055018,The Innocents,2014-10-07,9
tt0055032,Jules et Jim,2012-10-16,9
tt0055052,Kohayagawa-ke no aki,2013-05-02,7
tt0055093,Lola,2017-02-02,6
tt0055153,Matka Joanna od Aniolów,2015-03-25,6
tt0055184,The Misfits,2020-06-12,9
tt0055254,One Hundred and One Dalmatians,2013-08-02,6
tt0055309,Ples v dezju,2013-09-12,9
tt0055310,Plácido,2014-08-10,5
tt0055320,Il posto,2015-03-09,8
tt0055399,Salvatore Giuliano,2014-10-08,7
tt0055441,Shiiku,2013-10-23,6
tt0055492,Swiadectwo urodzenia,2015-09-27,7
tt0055499,Såsom i en spegel,2012-07-26,8
tt0055505,Taste of Fear,2015-10-19,7
tt0055551,Tsuma wa kokuhaku suru,2013-09-26,8
tt0055571,"Underworld, U.S.A.",2015-08-16,6
tt0055572,Une femme est une femme,2017-02-04,7
tt0055601,Viridiana,2012-11-03,7
tt0055630,Yôjinbô,2012-10-20,6
tt0055715,...A Valparaíso,2020-06-09,7
tt0055830,Carnival of Souls,2020-06-02,8
